User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U25563,31,Male,Professional,Android,2.7,7.5,4,8.5,3,33,2,5.9
U6760,44,Other,Professional,iOS,10.5,2.4,7,7.7,4,5,4,2.0
U33830,36,Other,Business Owner,iOS,8.3,6.2,5,8.0,5,25,1,7.3
U21276,32,Other,Business Owner,Android,3.7,7.6,3,6.9,3,46,0,13.4
U38233,51,Other,Student,Android,4.6,5.0,2,8.1,5,56,0,3.4
U14351,31,Male,Student,iOS,5.3,1.9,5,8.9,7,13,6,4.7
U1227,32,Male,Professional,iOS,1.3,4.8,3,5.1,9,40,0,2.4
U9160,54,Male,Student,iOS,10.9,6.6,7,4.2,4,59,1,8.3
U25666,32,Male,Business Owner,Android,10.5,8.0,3,8.0,10,22,0,5.3
U20545,32,Male,Freelancer,iOS,9.5,2.4,9,5.0,2,26,6,2.2
U4120,34,Other,Student,iOS,6.9,4.7,4,6.8,2,39,3,13.8
U278,33,Female,Business Owner,Android,2.9,6.3,8,4.2,8,38,6,9.9
U19037,45,Female,Business Owner,Android,9.0,3.4,5,4.5,4,25,4,12.5
U20047,50,Other,Student,Android,1.4,7.3,6,4.5,6,44,1,13.1
U38649,49,Female,Freelancer,Android,8.1,5.2,8,8.3,2,44,0,4.0
U37313,52,Other,Freelancer,iOS,4.3,1.0,2,4.5,2,34,1,7.8
U854,41,Female,Freelancer,Android,10.3,4.2,6,6.0,9,60,5,7.4
U43087,30,Male,Professional,iOS,9.9,6.9,10,5.3,4,17,2,4.0
U46494,40,Female,Student,Android,9.2,7.7,4,6.4,9,52,4,2.9
U19536,22,Female,Freelancer,Android,9.7,7.7,2,5.8,2,59,4,8.1
U16464,57,Male,Student,Android,2.6,1.8,9,4.3,6,10,2,5.0
U36747,34,Male,Business Owner,Android,9.0,1.7,3,7.6,5,29,2,12.0
U29861,28,Other,Business Owner,iOS,4.6,1.7,10,8.8,1,43,0,11.6
U885,54,Female,Business Owner,Android,3.2,1.1,7,8.1,3,10,2,6.2
U47843,51,Male,Freelancer,iOS,3.5,6.8,4,8.8,1,18,5,7.6
U21462,46,Female,Student,iOS,9.3,1.3,9,4.1,8,12,2,3.3
U9404,56,Other,Freelancer,Android,10.6,0.6,6,7.4,2,44,1,5.4
U33416,19,Other,Student,Android,9.2,5.2,1,7.7,7,58,5,10.5
U40744,26,Male,Professional,iOS,5.8,5.8,9,6.0,3,23,2,10.7
U23977,23,Female,Professional,iOS,8.9,1.1,5,7.3,2,42,5,8.9
U28140,38,Male,Business Owner,iOS,8.3,6.9,7,4.1,7,46,3,9.2
U46079,40,Other,Student,Android,4.2,6.1,1,6.4,5,5,1,12.4
U20718,57,Other,Professional,iOS,2.1,3.0,3,5.5,4,8,2,9.1
U27648,51,Male,Student,iOS,5.6,0.8,6,7.5,8,13,1,10.5
U29971,50,Female,Business Owner,iOS,9.7,2.2,7,6.2,1,51,6,8.2
U24243,46,Female,Freelancer,iOS,4.8,4.7,10,4.7,9,27,2,12.7
U3036,35,Male,Freelancer,Android,7.8,4.2,1,4.4,9,6,3,13.9
U6977,48,Male,Student,Android,3.7,7.5,5,6.9,9,41,5,9.5
U31766,50,Female,Freelancer,iOS,1.4,5.8,9,6.6,4,20,1,5.8
U23702,31,Other,Freelancer,iOS,11.7,0.9,3,7.0,3,35,6,14.0
U22078,40,Other,Business Owner,iOS,10.9,0.8,5,5.0,10,36,0,11.1
U19236,55,Other,Professional,iOS,4.1,3.1,1,5.4,10,7,5,12.2
U19893,56,Male,Professional,iOS,1.9,7.3,1,8.8,6,28,4,13.3
U36415,23,Male,Freelancer,iOS,2.5,1.0,6,7.5,2,60,2,4.2
U43916,52,Female,Professional,iOS,9.2,2.7,5,6.2,9,31,3,9.4
U14698,18,Female,Freelancer,iOS,9.4,1.0,4,8.1,1,15,1,9.5
U28276,49,Other,Professional,Android,10.6,7.2,6,7.0,7,37,6,2.8
U49862,59,Female,Student,iOS,10.5,6.7,10,4.7,7,36,2,6.5
U49925,34,Female,Student,Android,3.1,2.1,8,4.5,3,30,1,10.0
U49960,21,Male,Professional,Android,11.9,4.0,10,7.5,2,21,0,12.1
U10093,57,Other,Student,Android,4.4,5.4,2,4.3,7,28,3,9.4
U47577,36,Female,Student,Android,9.1,1.1,9,4.9,8,9,2,3.7
U34859,57,Other,Business Owner,iOS,9.2,6.0,5,5.9,5,51,5,7.4
U12806,49,Female,Student,iOS,11.5,3.0,6,5.0,7,25,5,12.3
U12423,51,Other,Business Owner,iOS,3.5,5.2,2,8.4,5,19,3,13.3
U28729,21,Other,Business Owner,Android,10.3,1.0,5,7.2,4,26,3,7.3
U41924,41,Male,Student,iOS,9.0,6.8,9,5.4,2,56,6,8.8
U28237,33,Female,Professional,Android,2.9,2.3,8,4.9,6,52,4,3.9
U23311,53,Female,Professional,iOS,6.8,3.8,6,4.8,5,19,2,4.6
U27812,56,Other,Freelancer,Android,3.5,2.7,5,4.5,2,6,0,3.6
U14712,29,Female,Business Owner,Android,8.8,4.6,2,8.5,1,42,5,10.8
U18795,46,Male,Student,iOS,11.4,4.4,2,4.0,3,24,4,7.2
U6889,31,Other,Business Owner,Android,11.9,6.4,3,8.8,6,32,6,5.3
U772,45,Male,Professional,Android,1.5,3.7,6,7.5,8,41,5,9.7
U2768,25,Female,Student,Android,7.2,0.9,8,4.9,5,34,3,12.2
U33763,41,Other,Professional,iOS,7.0,0.6,5,7.1,7,34,0,12.3
U43247,48,Other,Business Owner,iOS,11.9,0.9,10,4.5,4,42,1,10.5
U32833,37,Male,Freelancer,Android,8.7,4.1,8,5.1,7,5,3,9.9
U13063,18,Other,Student,iOS,7.4,6.4,8,4.1,8,50,5,7.2
U44157,36,Female,Freelancer,iOS,2.0,0.5,9,4.3,5,19,5,9.5
U34737,24,Male,Professional,iOS,3.4,2.5,4,5.6,1,44,1,11.2
U24514,36,Male,Freelancer,Android,8.3,3.6,6,5.1,10,53,0,9.7
U46126,60,Female,Professional,iOS,2.4,5.7,9,6.1,2,11,4,9.0
U38235,48,Male,Student,Android,5.1,1.2,3,6.4,2,42,6,5.1
U25210,50,Female,Business Owner,iOS,11.1,4.3,7,6.4,1,50,3,5.8
U26935,29,Female,Student,Android,6.2,0.6,10,6.2,3,46,1,9.9
U21363,33,Female,Freelancer,Android,7.0,3.7,2,6.4,4,34,3,12.3
U32641,44,Male,Business Owner,Android,8.9,5.1,2,5.1,8,14,2,12.3
U46346,50,Other,Freelancer,iOS,10.9,4.5,1,8.9,2,14,6,6.8
U22573,58,Male,Professional,Android,9.8,1.5,2,6.8,1,9,0,7.3
U31855,31,Female,Professional,Android,9.2,5.5,5,6.8,2,40,6,4.0
U5224,48,Male,Student,Android,9.0,6.0,4,6.2,2,52,3,11.9
U13180,31,Other,Professional,iOS,10.2,4.0,1,7.2,3,19,1,13.4
U17124,32,Female,Student,iOS,6.4,4.5,3,7.3,4,47,2,10.5
U20090,21,Female,Professional,iOS,1.8,7.7,10,7.9,2,32,1,8.9
U5967,20,Female,Student,iOS,5.4,4.1,7,8.4,5,23,0,5.0
U36448,53,Female,Freelancer,Android,8.4,4.6,2,5.3,2,37,5,11.1
U647,40,Female,Professional,Android,3.8,2.0,2,4.6,8,16,1,9.3
U3781,20,Male,Freelancer,Android,5.7,3.1,2,7.7,5,44,4,3.0
U20232,24,Male,Business Owner,Android,5.2,5.9,4,4.7,9,21,3,7.8
U19264,44,Other,Freelancer,iOS,2.1,1.0,4,4.9,7,44,5,13.8
U24762,49,Female,Student,Android,11.8,4.1,3,5.7,3,16,3,4.7
U17161,56,Male,Student,Android,7.2,5.0,1,6.0,3,11,1,7.9
U30810,46,Male,Business Owner,iOS,7.6,7.9,4,7.1,8,30,6,3.5
U19736,20,Female,Professional,Android,2.2,5.9,7,6.9,7,42,2,3.9
U47429,45,Male,Freelancer,iOS,8.9,5.7,7,4.2,9,37,2,9.9
U38060,46,Male,Student,iOS,9.5,6.9,10,8.6,2,15,0,9.6
U430,33,Female,Business Owner,iOS,7.0,1.5,2,8.4,2,54,5,2.5
U9912,19,Female,Business Owner,Android,5.6,5.6,5,4.0,9,56,5,10.4
U4017,42,Female,Business Owner,iOS,9.9,4.7,6,8.8,10,5,5,7.6
U2976,36,Male,Student,iOS,10.3,1.8,4,7.6,1,41,0,5.9
U22228,41,Female,Business Owner,iOS,5.2,2.5,8,7.7,2,23,3,2.5
U46023,56,Male,Freelancer,iOS,11.7,2.2,7,8.2,9,20,6,12.4
U31428,34,Other,Business Owner,Android,7.9,1.8,9,8.2,10,33,2,11.2
U38534,43,Other,Business Owner,Android,4.3,1.6,2,4.1,5,15,5,2.4
U32234,43,Other,Student,Android,7.9,4.5,1,4.8,5,52,5,4.4
U37011,54,Female,Freelancer,Android,9.3,2.7,1,6.5,1,14,1,8.8
U18751,36,Female,Professional,Android,5.8,5.8,3,7.1,7,31,1,12.1
U46249,59,Other,Business Owner,Android,1.9,0.6,8,4.3,3,46,0,12.7
U8410,19,Male,Professional,iOS,2.0,3.8,2,6.7,8,26,1,3.1
U10407,22,Female,Freelancer,iOS,11.0,4.2,9,5.3,1,59,6,8.5
U23956,32,Other,Professional,Android,5.4,3.1,5,8.6,1,27,3,11.3
U23042,51,Male,Professional,iOS,6.9,5.6,9,7.1,3,48,5,8.9
U19834,30,Other,Freelancer,Android,11.7,5.2,2,8.5,3,59,6,10.5
U48428,27,Other,Student,iOS,2.9,7.1,3,5.4,8,43,0,13.6
U7269,52,Other,Professional,Android,6.5,7.7,4,4.2,3,26,6,9.6
U44594,33,Male,Freelancer,Android,8.7,7.8,7,7.5,3,38,6,7.6
U1139,52,Male,Business Owner,iOS,1.6,6.5,6,8.5,5,41,1,7.5
U4986,52,Female,Freelancer,iOS,2.9,3.0,8,7.3,9,42,5,12.3
U2886,41,Male,Business Owner,iOS,11.6,6.2,2,9.0,3,33,3,2.5
U48414,30,Female,Student,iOS,10.0,6.2,2,5.6,8,26,4,2.8
U14978,30,Male,Student,iOS,3.5,6.5,7,7.9,1,23,1,12.6
U38404,23,Male,Business Owner,iOS,5.4,6.6,8,4.8,10,23,1,2.5
U23792,29,Female,Student,Android,4.5,6.7,2,5.6,10,53,3,4.1
U10994,20,Other,Freelancer,Android,2.3,3.3,6,8.0,3,20,5,10.1
U44422,41,Female,Freelancer,iOS,4.5,6.9,9,4.3,1,10,4,9.2
U26582,43,Other,Freelancer,Android,11.8,4.5,10,6.9,3,16,1,5.8
U3121,56,Other,Business Owner,Android,8.7,2.3,7,4.5,10,56,1,7.3
U39203,35,Male,Business Owner,iOS,2.7,7.2,5,7.9,9,55,5,4.6
U37448,55,Male,Freelancer,Android,7.9,6.1,7,6.7,7,11,1,13.3
U4058,45,Female,Student,Android,2.1,4.4,6,4.6,3,41,2,10.9
U31986,52,Male,Business Owner,Android,6.3,6.0,7,5.4,1,59,5,7.7
U49292,40,Female,Student,iOS,5.7,6.4,5,7.9,4,16,1,11.9
U18870,48,Other,Freelancer,Android,12.0,3.4,2,4.1,2,36,5,10.4
U27740,60,Other,Student,Android,6.4,3.5,8,5.8,3,48,3,7.4
U7071,55,Female,Business Owner,Android,3.8,1.9,7,8.7,3,9,2,2.3
U33875,25,Other,Student,Android,10.1,3.3,2,6.3,1,31,4,11.1
U29559,33,Other,Freelancer,iOS,1.7,2.8,8,5.7,4,13,3,3.7
U17584,35,Other,Freelancer,iOS,11.4,6.1,4,8.4,6,35,0,7.7
U43157,26,Female,Business Owner,iOS,7.5,3.8,3,8.0,8,41,5,11.4
U18584,37,Female,Professional,iOS,10.6,7.3,3,8.6,6,34,6,7.0
U13459,60,Other,Freelancer,iOS,10.8,2.9,2,5.0,2,56,6,2.1
U17725,44,Male,Freelancer,iOS,11.4,6.0,8,5.2,10,52,0,6.4
U4570,36,Other,Student,iOS,4.2,3.3,8,7.9,2,44,4,4.4
U31514,60,Female,Freelancer,Android,7.3,5.8,7,7.3,4,48,0,10.2
U21497,25,Other,Freelancer,Android,11.1,5.8,10,5.0,8,49,1,8.7
U18176,48,Male,Student,iOS,9.5,3.9,9,6.9,9,49,3,10.0
U6330,27,Male,Student,Android,3.5,6.2,10,6.6,8,15,0,10.9
U14875,34,Female,Freelancer,Android,11.9,4.5,3,8.4,5,53,5,5.0
U40463,48,Female,Freelancer,Android,8.7,7.6,9,6.0,5,32,4,6.2
U47442,41,Female,Student,Android,11.6,5.3,1,7.4,1,50,3,9.7
U39231,23,Female,Professional,iOS,5.7,7.3,6,7.5,9,45,1,2.7
U30147,45,Male,Business Owner,iOS,10.5,0.7,6,4.0,6,15,0,7.8
U49347,34,Other,Professional,Android,9.6,3.5,1,5.1,8,35,3,5.5
U199,37,Other,Freelancer,Android,8.4,5.0,4,8.6,3,49,1,3.6
U1449,47,Female,Freelancer,iOS,9.6,7.7,6,7.9,3,37,1,2.5
U17758,27,Male,Freelancer,iOS,5.1,2.9,4,8.5,10,19,0,12.3
U44012,48,Female,Student,iOS,7.7,3.4,10,8.1,2,25,5,4.5
U10269,58,Female,Freelancer,iOS,1.8,3.8,9,8.3,9,49,0,10.3
U32009,45,Other,Student,iOS,9.3,6.7,7,5.2,6,56,5,3.0
U20834,39,Other,Professional,Android,4.3,6.0,1,4.1,9,16,6,2.8
U34627,39,Other,Professional,iOS,1.4,6.6,1,6.6,10,27,5,4.5
U8660,46,Male,Professional,Android,3.8,0.6,2,5.6,10,15,2,4.8
U10046,25,Female,Business Owner,iOS,4.4,3.8,10,5.6,4,37,6,10.0
U16380,50,Female,Business Owner,iOS,4.3,2.0,10,8.3,9,7,6,2.3
U17245,49,Other,Freelancer,iOS,11.7,2.2,6,8.4,7,44,1,4.9
U31571,33,Male,Professional,iOS,9.7,6.9,8,8.6,9,20,5,6.8
U19724,32,Other,Student,iOS,11.8,4.1,10,5.2,4,23,6,9.0
U40337,48,Female,Business Owner,iOS,4.2,4.7,10,6.7,8,13,5,13.5
U12619,50,Male,Student,iOS,10.5,4.0,6,6.1,10,38,2,5.8
U5747,28,Male,Business Owner,iOS,11.8,6.3,10,6.6,7,23,5,9.9
U44071,46,Female,Business Owner,Android,6.6,4.5,1,8.9,2,17,6,8.7
U43135,49,Female,Student,Android,7.7,7.8,10,7.0,8,24,3,7.5
U23576,40,Female,Professional,iOS,5.6,4.6,4,5.7,2,31,6,11.3
U47224,35,Other,Professional,iOS,6.5,1.0,4,7.2,4,20,6,6.1
U25327,58,Other,Business Owner,iOS,4.9,4.7,6,4.1,4,42,5,9.6
U44217,51,Other,Professional,Android,7.9,2.2,6,5.2,1,53,0,6.4
U19820,42,Female,Professional,Android,6.3,3.4,2,6.6,3,12,1,5.1
U47714,28,Female,Student,Android,6.8,4.9,2,7.1,4,6,4,2.5
U45674,57,Male,Business Owner,Android,1.5,2.6,5,8.3,6,28,0,3.3
U41828,18,Female,Student,iOS,3.2,1.5,5,4.2,1,29,6,3.7
U3841,31,Female,Freelancer,Android,2.9,1.0,9,4.6,9,59,3,4.9
U34966,44,Other,Freelancer,Android,11.9,3.3,4,7.6,9,35,3,7.3
U5646,18,Male,Freelancer,Android,10.5,5.0,8,4.2,8,20,5,13.1
U33932,55,Female,Student,iOS,8.9,6.4,1,5.3,4,26,4,13.2
U25316,60,Male,Professional,Android,2.7,1.2,4,6.1,3,47,0,9.7
U23047,47,Other,Student,iOS,4.3,1.7,1,5.6,4,52,1,2.5
U9673,28,Male,Freelancer,Android,2.2,4.0,5,8.0,1,43,4,13.2
U45834,34,Female,Business Owner,Android,11.2,2.5,4,8.6,1,13,2,3.0
U9243,50,Other,Freelancer,iOS,2.3,0.9,7,6.5,2,27,6,12.6
U35275,59,Other,Student,iOS,1.8,2.3,4,6.9,10,11,0,8.5
U32447,33,Other,Professional,iOS,2.6,7.4,3,7.2,1,30,6,7.4
U682,21,Female,Student,iOS,2.6,6.4,3,7.5,2,59,5,13.3
U45180,52,Male,Professional,iOS,5.1,7.2,4,8.5,9,53,3,6.1
U46940,50,Other,Student,iOS,9.8,0.7,4,6.7,4,49,0,11.7
U41769,36,Female,Business Owner,Android,4.4,5.9,8,7.8,9,6,3,7.4
U8813,39,Male,Student,Android,9.0,2.0,2,4.3,9,6,4,9.7
U40265,38,Male,Freelancer,Android,8.6,6.0,10,8.6,3,6,1,10.5
U25267,26,Female,Student,iOS,9.6,6.3,8,5.3,9,36,1,5.7
U49380,45,Female,Business Owner,iOS,10.7,3.7,3,6.4,5,30,0,4.0
U28592,55,Male,Business Owner,iOS,6.3,1.3,5,4.9,7,50,0,3.1
U12759,35,Female,Professional,Android,11.3,3.3,2,4.5,10,34,3,12.7
U8475,36,Male,Professional,Android,1.4,6.1,7,7.8,7,32,2,9.6
U24803,29,Male,Professional,Android,11.4,2.8,6,8.1,1,14,5,11.1
U13506,26,Other,Student,Android,3.5,2.1,1,5.3,5,49,5,14.0
U18216,40,Male,Business Owner,iOS,4.7,2.3,1,5.6,6,54,0,9.2
U44985,49,Female,Professional,Android,4.4,5.9,9,7.8,4,16,3,9.3
U6225,54,Female,Professional,Android,3.5,1.5,4,7.5,8,47,5,12.6
U33323,42,Female,Freelancer,Android,7.9,3.7,3,8.9,3,50,0,13.5
U32157,18,Female,Professional,Android,1.1,1.5,10,8.8,7,49,2,12.9
U45144,54,Other,Freelancer,Android,8.8,4.5,4,6.9,10,28,2,13.7
U10461,19,Other,Business Owner,iOS,8.0,3.0,2,8.0,2,23,6,5.0
U34111,19,Male,Freelancer,iOS,10.5,4.7,8,4.7,8,24,1,10.0
U36901,27,Male,Freelancer,Android,6.8,1.8,8,7.8,8,29,0,7.7
U36463,18,Other,Freelancer,Android,11.6,6.7,8,4.7,3,13,6,6.7
U586,53,Male,Professional,iOS,9.2,0.5,3,5.9,2,14,6,10.7
U26502,39,Female,Freelancer,iOS,5.2,7.0,6,5.9,8,38,3,8.2
U39110,43,Male,Freelancer,Android,7.3,0.7,10,7.7,3,9,0,12.5
U29317,32,Male,Professional,iOS,9.1,3.3,9,8.0,3,9,5,4.3
U23209,52,Female,Business Owner,iOS,12.0,2.7,7,4.9,10,11,3,3.2
U43786,26,Female,Freelancer,iOS,5.5,1.7,2,5.4,7,6,3,11.6
U23585,54,Other,Freelancer,iOS,6.0,6.8,4,6.9,10,24,4,13.3
U47911,56,Other,Professional,Android,7.1,1.5,7,4.2,9,35,0,2.9
U40065,36,Female,Student,iOS,8.0,1.4,10,6.7,5,46,4,11.2
U7651,22,Male,Freelancer,iOS,9.9,4.8,9,4.4,8,18,5,12.3
U7585,18,Male,Business Owner,iOS,1.1,6.8,4,5.4,7,25,5,7.1
U40552,43,Female,Student,Android,9.9,7.1,3,5.0,8,37,3,11.0
U36928,38,Male,Business Owner,Android,6.2,2.7,2,7.0,2,27,3,9.4
U13374,19,Female,Student,iOS,6.2,4.4,8,4.4,2,23,3,4.9
U13485,45,Male,Business Owner,Android,3.9,5.3,9,4.7,1,19,2,3.7
U24493,38,Other,Professional,Android,10.5,4.6,6,5.9,6,30,6,11.0
U2464,59,Male,Business Owner,Android,2.6,1.6,7,7.2,8,54,4,11.2
U9830,30,Male,Student,iOS,6.6,3.5,5,8.1,1,36,0,5.8
U31685,48,Female,Professional,Android,2.4,7.7,3,8.4,8,25,6,8.9
U37429,43,Female,Professional,Android,6.6,5.4,1,8.3,6,18,0,13.2
U20340,22,Male,Professional,Android,8.1,3.9,10,7.9,5,6,3,4.3
U48860,55,Male,Business Owner,Android,4.5,1.4,7,7.1,4,53,3,12.5
U44241,29,Male,Business Owner,iOS,2.4,2.8,4,8.5,6,5,4,11.8
U47408,22,Female,Business Owner,Android,9.4,4.5,7,4.8,2,39,0,10.0
U27507,31,Female,Professional,Android,6.6,7.8,5,4.6,6,53,5,11.8
U17553,31,Female,Professional,Android,4.8,3.0,3,7.8,3,18,1,12.1
U23515,45,Male,Business Owner,iOS,4.8,5.2,4,7.8,8,28,2,7.6
U26007,28,Male,Student,iOS,10.4,7.3,8,5.2,3,51,5,14.0
U46860,22,Other,Professional,Android,6.3,4.9,5,8.2,2,40,3,5.7
U29597,48,Male,Business Owner,Android,7.4,2.2,6,4.5,7,17,1,4.5
U18047,19,Male,Professional,Android,4.2,4.6,3,6.5,6,5,4,5.9
U44419,47,Female,Professional,iOS,8.2,3.2,4,8.8,7,46,3,6.6
U31563,55,Female,Professional,iOS,11.5,0.8,6,5.3,3,60,4,8.9
U34963,48,Female,Freelancer,iOS,7.2,5.7,6,4.8,5,26,6,6.6
U7056,52,Female,Professional,Android,6.8,5.2,7,5.6,8,36,1,7.0
U7647,44,Female,Professional,Android,1.7,6.8,4,6.6,9,58,6,9.8
U25771,20,Female,Professional,iOS,7.3,6.7,2,8.3,7,35,3,11.6
U43936,31,Male,Freelancer,Android,10.5,0.7,3,7.7,9,45,1,6.8
U27720,56,Male,Business Owner,Android,1.1,3.2,6,7.6,8,25,5,12.5
U28449,19,Male,Professional,iOS,11.1,2.9,8,6.3,8,13,6,9.8
U48431,46,Female,Freelancer,Android,8.9,5.4,5,6.1,7,40,5,2.1
U24385,49,Other,Student,Android,4.5,6.2,6,6.8,2,50,5,5.1
U38940,18,Female,Student,Android,6.7,1.1,8,6.6,4,52,4,6.8
U36466,46,Male,Business Owner,Android,3.4,1.8,4,6.1,8,12,0,4.2
U10928,58,Male,Business Owner,Android,11.0,7.0,7,4.5,10,6,4,5.9
U42424,20,Other,Freelancer,iOS,2.5,4.4,7,7.0,10,19,1,2.3
U12895,20,Female,Student,Android,8.0,1.5,6,8.2,7,29,0,11.7
U41068,18,Female,Business Owner,iOS,3.2,5.8,8,7.7,3,13,3,5.2
U26107,38,Male,Professional,Android,6.7,4.2,5,4.1,2,48,0,13.9
U45575,60,Female,Professional,iOS,8.9,1.5,2,4.5,3,12,1,8.7
U3291,44,Male,Business Owner,iOS,11.4,5.3,9,6.7,5,13,3,7.2
U34118,37,Other,Student,Android,1.7,1.7,3,6.5,9,25,0,7.9
U11428,50,Other,Freelancer,Android,4.9,5.5,3,8.3,10,21,0,11.4
U15055,58,Other,Freelancer,Android,3.2,4.9,6,4.1,2,28,6,2.5
U19475,23,Male,Freelancer,iOS,1.2,7.8,5,5.4,9,28,5,13.2
U3495,27,Other,Student,Android,8.6,5.8,3,5.5,9,35,5,6.5
U5265,32,Other,Student,Android,4.1,7.8,2,8.5,6,19,5,6.8
U12378,24,Other,Freelancer,iOS,8.4,2.6,3,8.9,5,34,0,11.7
U20367,31,Male,Student,Android,6.1,7.3,8,8.0,6,7,4,3.7
U45678,43,Female,Freelancer,iOS,9.3,7.3,6,6.9,6,48,0,3.5
U40830,44,Male,Business Owner,iOS,4.0,7.8,6,6.1,6,56,4,12.9
U6917,36,Female,Business Owner,Android,6.9,6.0,6,5.2,2,19,3,6.7
U18028,46,Female,Professional,iOS,3.6,4.8,2,6.6,7,24,5,8.6
U37746,22,Male,Freelancer,iOS,8.5,6.7,5,7.7,7,10,6,4.8
U21329,39,Other,Freelancer,Android,7.0,3.4,8,7.2,10,30,0,12.4
U20280,42,Male,Professional,Android,2.2,3.9,8,5.7,3,18,3,9.4
U41886,34,Female,Professional,iOS,8.4,6.2,9,6.6,1,53,6,7.6
U16546,45,Other,Professional,Android,9.6,1.3,6,7.5,9,47,5,6.3
U14068,58,Male,Professional,iOS,2.8,3.8,2,9.0,4,33,4,6.2
U20631,35,Female,Business Owner,iOS,11.3,6.5,7,7.3,8,56,2,6.4
U21240,19,Female,Professional,Android,10.6,5.7,2,7.8,6,59,0,8.6
U27153,38,Other,Business Owner,iOS,5.0,2.0,8,5.2,1,36,1,8.8
U26635,57,Other,Business Owner,iOS,3.9,5.2,8,8.0,9,24,3,8.9
U10822,18,Female,Student,Android,11.2,2.3,2,6.2,4,47,4,9.5
U19016,42,Male,Professional,iOS,1.0,5.4,3,5.5,6,22,0,9.9
U14760,28,Other,Freelancer,iOS,7.3,7.8,8,8.0,8,40,4,12.0
U18120,53,Other,Freelancer,iOS,10.3,6.9,3,7.4,7,32,1,9.3
U42882,47,Other,Student,iOS,7.8,2.3,8,7.0,4,50,5,6.2
U36208,36,Other,Student,Android,9.2,3.0,2,8.5,8,28,3,12.0
U49475,33,Other,Freelancer,Android,10.0,5.3,2,8.8,3,59,3,9.2
U1825,28,Other,Student,Android,9.3,3.4,7,7.0,9,52,2,10.9
U46195,35,Female,Freelancer,iOS,4.2,1.1,3,5.5,5,13,1,4.7
U25435,25,Female,Student,Android,11.0,4.7,1,5.7,10,52,0,7.0
U40079,56,Female,Business Owner,Android,11.4,6.3,8,6.2,4,44,2,12.1
U8910,54,Male,Business Owner,iOS,9.0,6.6,6,7.2,4,55,3,11.1
U20854,20,Male,Student,iOS,2.8,1.7,10,6.9,10,49,6,2.6
U27451,26,Female,Professional,iOS,10.8,2.6,5,6.1,7,13,1,2.1
U31938,40,Female,Professional,Android,4.4,4.6,4,5.6,9,15,0,4.6
U6947,30,Other,Student,iOS,3.2,8.0,3,8.5,8,32,3,6.1
U9686,36,Male,Student,Android,6.2,6.1,1,7.1,9,56,0,2.2
U34335,32,Female,Freelancer,iOS,6.6,7.5,4,6.9,8,6,6,7.4
U46759,41,Female,Professional,iOS,11.8,0.7,10,5.1,6,25,6,6.3
U28475,27,Male,Student,Android,4.3,7.5,8,5.2,3,7,3,8.3
U18669,48,Other,Student,iOS,2.1,6.6,4,7.0,10,28,2,4.9
U37157,32,Female,Professional,Android,8.3,5.8,8,7.7,7,35,2,2.8
U3565,58,Female,Business Owner,Android,5.0,4.0,7,8.9,9,33,0,3.1
U28541,38,Male,Business Owner,Android,10.8,7.7,2,7.0,7,15,1,4.2
U18050,53,Other,Student,iOS,2.3,2.0,4,5.2,1,11,6,12.9
U28080,34,Female,Professional,iOS,7.7,3.5,9,8.1,5,52,2,12.1
U28533,44,Female,Professional,iOS,4.4,6.6,9,8.4,8,44,4,11.8
U21421,39,Male,Professional,Android,1.5,4.2,1,4.8,4,25,2,5.6
U323,54,Male,Professional,iOS,5.0,7.9,3,4.6,8,46,2,11.7
U47971,48,Other,Business Owner,Android,11.2,6.2,2,5.5,3,38,2,3.7
U19346,27,Male,Business Owner,iOS,8.8,7.9,1,7.1,6,51,2,11.8
U14805,22,Male,Business Owner,iOS,11.2,4.9,10,4.7,6,55,4,13.7
U45992,31,Other,Freelancer,iOS,11.6,7.9,9,5.6,2,50,2,11.7
U45620,47,Female,Student,iOS,3.8,7.3,2,8.6,9,13,6,13.6
U49166,48,Female,Student,iOS,2.5,4.0,8,4.8,4,45,0,8.9
U28280,28,Female,Business Owner,Android,11.5,7.1,8,4.9,4,11,5,6.3
U38832,55,Male,Freelancer,Android,11.4,2.5,6,4.9,4,12,3,12.8
U29277,38,Male,Professional,Android,9.9,4.4,5,4.4,4,40,2,6.4
U27489,42,Other,Business Owner,Android,4.3,2.3,10,4.1,2,56,5,12.0
U43006,31,Female,Freelancer,Android,2.4,6.8,2,5.7,8,44,3,11.5
U10497,59,Other,Freelancer,iOS,11.5,2.2,9,8.3,7,5,3,8.9
U42663,50,Male,Freelancer,Android,8.6,2.0,6,6.1,2,14,5,10.6
U5529,35,Female,Professional,iOS,5.0,7.3,7,4.1,9,42,3,9.5
U35388,18,Other,Student,Android,5.7,7.3,7,6.3,8,39,6,8.8
U31209,34,Other,Professional,iOS,3.0,4.6,2,6.6,6,55,2,3.2
U40988,44,Other,Student,Android,8.7,6.1,4,4.4,6,57,0,5.1
U21333,58,Female,Student,Android,3.2,5.8,1,4.6,2,44,0,7.9
U3403,43,Male,Business Owner,Android,4.5,0.7,4,8.5,7,27,1,2.3
U7781,41,Male,Professional,iOS,4.0,2.5,3,6.1,9,5,1,4.4
